Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1970","1970","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1971","1971","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1972","1972","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1973","1973","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1974","1974","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1975","1975","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1976","1976","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1977","1977","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1978","1978","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1979","1979","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1980","1980","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1981","1981","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1982","1982","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1983","1983","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1984","1984","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1985","1985","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1986","1986","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1987","1987","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1988","1988","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1989","1989","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1990","1990","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1991","1991","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1992","1992","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1993","1993","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1994","1994","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1995","1995","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1996","1996","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1997","1997","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1998","1998","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","1999","1999","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2000","2000","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2001","2001","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2002","2002","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2003","2003","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2004","2004","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2005","2005","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2006","2006","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2007","2007","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2008","2008","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2009","2009","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2010","2010","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2011","2011","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2012","2012","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2013","2013","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2014","2014","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2015","2015","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2016","2016","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2017","2017","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2018","2018","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2019","2019","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2020","2020","°C","0.4","E","Estimated value"
"ET","Temperature change","724","Spain","6078","Standard Deviation","7020","Meteorological year","2021","2021","°C","0.4","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1961","1961","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1962","1962","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1963","1963","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1964","1964","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1965","1965","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1966","1966","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1967","1967","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1968","1968","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1969","1969","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1970","1970","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1971","1971","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1972","1972","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1973","1973","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1974","1974","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1975","1975","°C","0.851","E","Estimated value"
"ET","Temperature change","752","Sweden","6078","Standard Deviation","7020","Meteorological year","1976","1976","°C","0.851","E","Estimated value"
