Domain Code,Domain,Area Code ,Area,Element Code,Element,Item Code ,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,Head,1852750,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,Head,1866660,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2000,2000,hg/An,1765,E,Estimated value
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2001,2001,hg/An,1674,E,Estimated value
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2002,2002,hg/An,1465,E,Estimated value
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2003,2003,hg/An,1628,E,Estimated value
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2004,2004,hg/An,1592,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2005,2005,hg/An,2461,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2006,2006,hg/An,2512,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2007,2007,hg/An,2464,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2008,2008,hg/An,2352,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2009,2009,hg/An,2378,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2010,2010,hg/An,2491,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2011,2011,hg/An,2416,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2012,2012,hg/An,2464,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2013,2013,hg/An,2730,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2014,2014,hg/An,2694,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2015,2015,hg/An,2852,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2016,2016,hg/An,2870,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2017,2017,hg/An,2943,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2018,2018,hg/An,2906,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2019,2019,hg/An,3022,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2020,2020,hg/An,3020,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2021,2021,hg/An,2974,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2000,2000,tonnes,348500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2001,2001,tonnes,316300,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2002,2002,tonnes,281300,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2003,2003,tonnes,317400,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2004,2004,tonnes,310500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2005,2005,tonnes,309500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2006,2006,tonnes,362900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2007,2007,tonnes,379500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2008,2008,tonnes,393400,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2009,2009,tonnes,396900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2010,2010,tonnes,400900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2011,2011,tonnes,391200,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2012,2012,tonnes,382900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2013,2013,tonnes,373900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2014,2014,tonnes,446300,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2015,2015,tonnes,486700,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2016,2016,tonnes,512000,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2017,2017,tonnes,569200,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2018,2018,tonnes,564840,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2019,2019,tonnes,560500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2020,2020,tonnes,559460,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,F1806,"Beef and Buffalo Meat, primary",2021,2021,tonnes,555220,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2000,2000,Head,1975000,E,Estimated value
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2001,2001,Head,1889000,E,Estimated value
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2002,2002,Head,1920000,E,Estimated value
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2003,2003,Head,1950000,E,Estimated value
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2004,2004,Head,1950000,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2005,2005,Head,1257518,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2006,2006,Head,1444527,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2007,2007,Head,1540360,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2008,2008,Head,1672681,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2009,2009,Head,1669259,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2010,2010,Head,1609153,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2011,2011,Head,1619199,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2012,2012,Head,1554191,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2013,2013,Head,1369790,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2014,2014,Head,1656740,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2015,2015,Head,1706784,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2016,2016,Head,1784239,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2017,2017,Head,1934252,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2018,2018,Head,1943600,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2019,2019,Head,1854880,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2020,2020,Head,1852750,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2021,2021,Head,1866660,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,hg/An,2415,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,hg/An,2422,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,hg/An,2430,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,hg/An,2438,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,hg/An,2544,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,hg/An,2476,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,hg/An,2417,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,hg/An,2448,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,hg/An,2415,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,hg/An,2309,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,hg/An,2316,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,hg/An,2314,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,hg/An,2275,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,hg/An,2304,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,hg/An,2341,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,hg/An,2441,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,hg/An,2405,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,hg/An,2415,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,hg/An,2445,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,hg/An,2492,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,hg/An,2486,A,Official figure
QCL,Crops and livestock products,620,Portugal,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,hg/An,2475,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,tonnes,100787,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,tonnes,96312,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,tonnes,106638,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,tonnes,105772,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,tonnes,119260,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,tonnes,119019,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,tonnes,106087,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,tonnes,91743,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,tonnes,108540,A,Official figure
QCL,Crops and livestock products,620,Portugal,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,tonnes,102995,A,Official figure
